Transaction ID,Date,Time,Product ID,Customer ID,Quantity,Price (Rupees)
TRANS-02640,29-06-2021,22:35:08,PROD-034,4709,18,270
TRANS-03128,11-12-2021,00:53:47,PROD-072,4710,5,75
TRANS-01837,26-09-2020,11:53:22,PROD-048,4711,7,1400
TRANS-00791,07-10-2019,18:55:25,PROD-064,4712,17,170
TRANS-03971,14-09-2022,02:33:57,PROD-138,4712,16,640
TRANS-03837,06-08-2022,07:21:08,PROD-043,4725,18,540
TRANS-01573,26-06-2020,21:07:14,PROD-106,4726,5,250
TRANS-02870,17-09-2021,00:41:11,PROD-002,4727,11,330
TRANS-01613,05-07-2020,23:30:40,PROD-122,4732,8,80
TRANS-02507,17-05-2021,19:54:31,PROD-098,4732,14,140
TRANS-01339,06-04-2020,06:12:11,PROD-120,4734,13,156
TRANS-02182,23-01-2021,11:29:36,PROD-008,4736,10,600
TRANS-03585,13-05-2022,08:53:14,PROD-112,4749,4,240
TRANS-02311,10-03-2021,18:32:30,PROD-132,4752,4,80
TRANS-01906,17-10-2020,00:04:54,PROD-026,4753,7,70
TRANS-03074,26-11-2021,09:50:05,PROD-147,4753,14,280
TRANS-00636,19-08-2019,13:50:53,PROD-001,4758,9,450
TRANS-01830,23-09-2020,07:32:52,PROD-048,4758,17,3400
TRANS-02678,13-07-2021,10:55:52,PROD-145,4760,5,75
TRANS-01771,01-09-2020,04:02:09,PROD-047,4763,15,375
TRANS-03613,23-05-2022,11:47:40,PROD-051,4763,16,320
TRANS-02815,30-08-2021,13:11:49,PROD-039,4766,13,130
TRANS-00021,07-01-2019,04:14:25,PROD-130,4769,13,390
TRANS-02643,30-06-2021,22:09:39,PROD-082,4773,14,840
TRANS-02460,30-04-2021,03:04:05,PROD-073,4777,6,120
TRANS-00266,02-04-2019,06:45:24,PROD-021,4780,11,1100
TRANS-03643,04-06-2022,11:10:46,PROD-015,4782,19,1520
TRANS-01967,06-11-2020,01:39:33,PROD-013,4784,14,980
TRANS-04109,30-10-2022,18:06:04,PROD-054,4784,11,550
TRANS-03285,29-01-2022,03:49:40,PROD-118,4792,19,3800
TRANS-04555,01-04-2023,23:40:58,PROD-119,4795,12,480
TRANS-00990,12-12-2019,14:44:40,PROD-040,4797,12,420
TRANS-04297,31-12-2022,09:01:24,PROD-117,4798,15,375
TRANS-03734,30-06-2022,13:34:31,PROD-066,4808,8,240
TRANS-04842,08-07-2023,20:45:17,PROD-043,4810,1,30
TRANS-04462,28-02-2023,22:49:52,PROD-002,4811,10,300
TRANS-00978,08-12-2019,08:39:28,PROD-133,4813,12,540
TRANS-00226,19-03-2019,08:16:00,PROD-148,4815,3,105
TRANS-00728,17-09-2019,03:03:01,PROD-047,4818,15,375
TRANS-01362,15-04-2020,10:43:24,PROD-101,4823,16,480
TRANS-01491,27-05-2020,02:23:05,PROD-084,4825,15,150
TRANS-04314,07-01-2023,14:10:06,PROD-034,4833,1,15
TRANS-00200,14-03-2019,12:25:35,PROD-052,4837,19,570
TRANS-03620,26-05-2022,05:24:01,PROD-096,4841,12,240
TRANS-02431,17-04-2021,22:40:52,PROD-004,4845,12,480
TRANS-01252,04-03-2020,23:34:24,PROD-079,4846,10,200
TRANS-04290,28-12-2022,23:05:58,PROD-088,4846,14,420
TRANS-03773,14-07-2022,04:55:05,PROD-100,4859,4,160
TRANS-03427,21-03-2022,22:45:37,PROD-154,4864,19,475
TRANS-04412,13-02-2023,02:18:46,PROD-025,4864,9,450
TRANS-03009,30-10-2021,01:30:51,PROD-129,4868,18,4500
TRANS-03272,24-01-2022,04:52:55,PROD-018,4868,6,360
TRANS-03085,29-11-2021,20:30:54,PROD-054,4869,11,550
TRANS-00183,03-03-2019,01:49:17,PROD-024,4875,11,440
TRANS-04101,26-10-2022,07:52:58,PROD-021,4879,12,1200
TRANS-03035,10-11-2021,01:49:57,PROD-011,4886,1,30
TRANS-01749,26-08-2020,12:49:18,PROD-128,4887,15,900
TRANS-04990,01-09-2023,17:55:14,PROD-012,4890,7,140
TRANS-02176,20-01-2021,18:43:10,PROD-097,4893,20,300
TRANS-01096,13-01-2020,15:01:47,PROD-055,4897,5,100
TRANS-03116,07-12-2021,18:14:49,PROD-127,4898,11,220
TRANS-00653,25-08-2019,22:59:02,PROD-133,4908,19,855
TRANS-02251,16-02-2021,04:41:46,PROD-059,4911,13,1560
TRANS-03695,17-06-2022,18:46:54,PROD-027,4911,3,90
TRANS-04237,12-12-2022,17:47:30,PROD-120,4916,4,48
TRANS-02809,28-08-2021,22:45:18,PROD-136,4917,4,100
TRANS-01364,16-04-2020,08:17:06,PROD-011,4920,10,300
TRANS-01679,28-07-2020,20:16:23,PROD-060,4920,19,3420
TRANS-03003,28-10-2021,17:03:37,PROD-127,4920,8,160
TRANS-03277,26-01-2022,00:17:04,PROD-028,4920,9,135
TRANS-00915,22-11-2019,00:57:39,PROD-145,4922,10,150
TRANS-04774,18-06-2023,21:10:37,PROD-003,4922,7,560
TRANS-03420,19-03-2022,20:10:40,PROD-101,4924,7,210
TRANS-00107,06-02-2019,11:31:05,PROD-001,4932,1,50
TRANS-02412,11-04-2021,15:17:00,PROD-094,4934,7,280
TRANS-00946,01-12-2019,12:06:04,PROD-005,4938,10,100
TRANS-01692,01-08-2020,09:20:17,PROD-045,4938,13,650
TRANS-03507,19-04-2022,12:39:32,PROD-133,4938,1,45
TRANS-03610,22-05-2022,13:18:10,PROD-101,4939,8,240
TRANS-00082,29-01-2019,12:31:10,PROD-088,4942,10,300
TRANS-01280,15-03-2020,01:40:37,PROD-108,4943,17,510
TRANS-04451,24-02-2023,19:02:41,PROD-072,4944,5,75
TRANS-04714,29-05-2023,09:25:44,PROD-040,4945,2,70
TRANS-04929,10-08-2023,11:03:26,PROD-060,4945,2,360
TRANS-04857,13-07-2023,10:03:21,PROD-144,4947,4,160
TRANS-01934,23-10-2020,10:54:00,PROD-037,4951,2,60
TRANS-01741,24-08-2020,03:10:29,PROD-126,4957,11,275
TRANS-02584,08-06-2021,02:55:26,PROD-109,4958,17,2550
TRANS-01119,19-01-2020,05:52:45,PROD-037,4961,19,570
TRANS-04334,15-01-2023,22:06:09,PROD-093,4968,3,30
TRANS-03312,10-02-2022,01:46:46,PROD-122,4975,3,30
TRANS-03955,10-09-2022,18:53:47,PROD-046,4976,18,180
TRANS-02999,28-10-2021,08:29:46,PROD-098,4987,18,180
TRANS-04318,09-01-2023,00:34:01,PROD-138,4987,5,200
TRANS-02075,16-12-2020,08:08:43,PROD-131,4992,12,480
TRANS-04512,16-03-2023,09:42:15,PROD-115,4992,1,15
TRANS-00903,17-11-2019,18:19:00,PROD-040,4994,8,280
TRANS-01515,06-06-2020,00:59:53,PROD-131,4994,3,120
TRANS-03829,04-08-2022,10:30:05,PROD-039,5002,20,200
TRANS-02268,19-02-2021,04:29:57,PROD-149,5003,14,560
TRANS-04396,07-02-2023,18:30:19,PROD-144,5006,14,560
TRANS-03979,17-09-2022,05:19:54,PROD-143,5008,15,750
TRANS-02799,25-08-2021,19:57:16,PROD-109,5009,16,2400
TRANS-02086,21-12-2020,07:51:36,PROD-032,5011,5,25
TRANS-00640,20-08-2019,08:31:01,PROD-032,5014,16,80
TRANS-00651,24-08-2019,06:50:51,PROD-012,5014,1,20
TRANS-02868,17-09-2021,20:55:53,PROD-143,5016,16,800
TRANS-03471,02-04-2022,23:57:43,PROD-010,5021,4,400
TRANS-03713,22-06-2022,00:35:09,PROD-123,5024,14,210
TRANS-02223,04-02-2021,22:20:14,PROD-073,5027,20,400
TRANS-00787,05-10-2019,00:43:58,PROD-042,5033,11,110
TRANS-00333,28-04-2019,08:05:24,PROD-051,5037,6,120
TRANS-00758,26-09-2019,20:05:00,PROD-151,5051,9,630
TRANS-02206,31-01-2021,17:50:16,PROD-135,5053,20,1000
TRANS-03215,06-01-2022,07:49:05,PROD-147,5057,6,120
TRANS-03229,09-01-2022,01:21:18,PROD-138,5057,13,520
TRANS-00048,17-01-2019,05:00:37,PROD-092,5060,9,225
TRANS-04343,19-01-2023,12:36:55,PROD-013,5061,15,1050
TRANS-04179,19-11-2022,08:36:14,PROD-020,5062,3,30
TRANS-02389,02-04-2021,23:52:44,PROD-057,5065,2,50
TRANS-00991,13-12-2019,21:11:48,PROD-041,5068,3,15
TRANS-03588,14-05-2022,09:08:49,PROD-123,5072,14,210
TRANS-02742,03-08-2021,17:31:28,PROD-113,5073,20,200
TRANS-02946,12-10-2021,08:04:26,PROD-069,5073,3,300
TRANS-00851,28-10-2019,22:29:45,PROD-005,5074,16,160
TRANS-01162,06-02-2020,02:54:01,PROD-057,5077,16,400
TRANS-02712,23-07-2021,16:14:34,PROD-063,5077,1,40
TRANS-03482,06-04-2022,20:04:08,PROD-094,5085,3,120
TRANS-03443,24-03-2022,17:32:30,PROD-008,5086,4,240
TRANS-04651,05-05-2023,21:52:48,PROD-099,5087,10,800
TRANS-00539,19-07-2019,12:53:08,PROD-126,5089,9,225
TRANS-01501,01-06-2020,00:42:19,PROD-024,5091,4,160
TRANS-01777,02-09-2020,15:04:07,PROD-033,5092,8,80
TRANS-03316,11-02-2022,18:30:54,PROD-119,5095,14,560
TRANS-04916,05-08-2023,11:26:45,PROD-095,5108,18,270
TRANS-00875,05-11-2019,07:00:14,PROD-137,5109,5,400
TRANS-02063,14-12-2020,16:24:41,PROD-010,5111,2,200
TRANS-03871,13-08-2022,06:39:06,PROD-082,5114,6,360
TRANS-04910,03-08-2023,00:16:16,PROD-044,5122,18,720
TRANS-01630,11-07-2020,00:42:53,PROD-059,5127,13,1560
TRANS-03782,18-07-2022,20:34:46,PROD-059,5127,18,2160
TRANS-02848,11-09-2021,05:46:19,PROD-012,5131,13,260
TRANS-03718,24-06-2022,17:27:01,PROD-135,5141,12,600
TRANS-04333,15-01-2023,16:09:24,PROD-136,5141,5,125
TRANS-02766,10-08-2021,10:53:09,PROD-026,5147,20,200
TRANS-03115,07-12-2021,08:13:33,PROD-128,5153,19,1140
TRANS-04043,08-10-2022,22:44:30,PROD-022,5153,17,255
TRANS-01803,10-09-2020,11:09:20,PROD-083,5159,5,100
TRANS-00163,21-02-2019,07:08:35,PROD-130,5162,7,210
TRANS-04850,12-07-2023,08:00:46,PROD-036,5166,15,300
TRANS-02321,13-03-2021,16:14:42,PROD-066,5171,12,360
TRANS-04675,15-05-2023,03:51:04,PROD-005,5173,12,120
TRANS-02171,18-01-2021,00:11:32,PROD-129,5176,14,3500
TRANS-00921,23-11-2019,06:31:43,PROD-067,5178,9,315
TRANS-00340,30-04-2019,09:59:49,PROD-086,5185,8,80
TRANS-02414,12-04-2021,23:33:38,PROD-081,5185,13,390
TRANS-01132,24-01-2020,16:39:44,PROD-014,5187,9,360
TRANS-03225,08-01-2022,04:12:30,PROD-056,5188,14,980
TRANS-01539,14-06-2020,09:04:27,PROD-064,5190,7,70
TRANS-04565,06-04-2023,12:26:53,PROD-104,5190,17,170
TRANS-03040,11-11-2021,11:58:11,PROD-139,5191,3,75
TRANS-02647,01-07-2021,08:33:40,PROD-128,5192,10,600
TRANS-02817,31-08-2021,19:58:25,PROD-062,5192,18,450
TRANS-03705,21-06-2022,02:29:22,PROD-118,5193,8,1600
TRANS-00007,04-01-2019,09:51:43,PROD-103,5197,7,175
TRANS-01608,05-07-2020,14:34:02,PROD-087,5200,5,25
TRANS-01599,02-07-2020,05:34:40,PROD-022,5204,18,270
TRANS-00354,04-05-2019,04:05:38,PROD-116,5209,11,88
TRANS-02430,17-04-2021,01:20:58,PROD-090,5210,16,160
TRANS-03865,12-08-2022,11:05:50,PROD-039,5212,7,70
TRANS-00790,06-10-2019,09:03:00,PROD-026,5214,1,10
TRANS-02828,04-09-2021,05:32:11,PROD-088,5218,1,30
TRANS-04976,29-08-2023,02:05:55,PROD-042,5221,17,170
TRANS-00091,01-02-2019,02:48:20,PROD-005,5229,1,10
TRANS-00135,14-02-2019,17:38:26,PROD-028,5231,15,225
TRANS-02772,13-08-2021,13:06:24,PROD-038,5231,15,375
TRANS-01980,10-11-2020,18:11:11,PROD-003,5233,7,560
TRANS-04721,31-05-2023,08:38:26,PROD-003,5234,2,160
TRANS-02406,08-04-2021,17:50:08,PROD-061,5235,20,800
TRANS-03748,06-07-2022,03:03:50,PROD-124,5246,1,40
TRANS-04212,02-12-2022,08:32:59,PROD-074,5246,6,180
TRANS-00022,08-01-2019,15:22:27,PROD-021,5247,8,800
TRANS-04745,09-06-2023,05:52:22,PROD-004,5247,13,520
TRANS-03147,15-12-2021,04:40:27,PROD-034,5249,20,300
TRANS-01527,10-06-2020,21:36:43,PROD-084,5253,8,80
TRANS-00661,27-08-2019,19:06:28,PROD-066,5254,6,180
TRANS-04820,01-07-2023,23:36:50,PROD-090,5255,4,40
TRANS-04389,05-02-2023,23:36:51,PROD-082,5257,20,1200
TRANS-04361,27-01-2023,21:34:24,PROD-010,5260,15,1500
TRANS-01808,12-09-2020,07:07:27,PROD-054,5262,14,700
TRANS-04263,18-12-2022,13:22:56,PROD-020,5263,4,40
TRANS-03963,12-09-2022,18:16:50,PROD-134,5264,18,630
TRANS-00570,30-07-2019,08:42:29,PROD-117,5266,14,350
TRANS-01247,03-03-2020,03:56:21,PROD-151,5269,8,560
TRANS-04717,30-05-2023,01:38:06,PROD-090,5273,12,120
TRANS-00321,24-04-2019,03:09:55,PROD-020,5275,2,20
TRANS-03584,12-05-2022,16:52:08,PROD-025,5275,13,650
TRANS-02222,04-02-2021,22:39:08,PROD-153,5281,12,360
TRANS-02452,26-04-2021,01:31:36,PROD-014,5285,6,240
TRANS-04707,26-05-2023,05:20:17,PROD-032,5285,17,85
TRANS-01961,02-11-2020,06:48:16,PROD-131,5287,20,800
TRANS-01795,07-09-2020,21:04:54,PROD-125,5288,15,450
TRANS-01937,24-10-2020,13:24:37,PROD-138,5289,5,200
TRANS-04969,26-08-2023,10:08:12,PROD-030,5295,19,2850
TRANS-00604,09-08-2019,15:55:09,PROD-109,5296,1,150
TRANS-04736,05-06-2023,09:06:40,PROD-117,5298,18,450
TRANS-02117,01-01-2021,08:49:45,PROD-007,5303,13,1950
TRANS-01786,05-09-2020,11:33:50,PROD-090,5307,12,120
TRANS-00906,18-11-2019,09:34:32,PROD-104,5308,12,120
TRANS-01529,11-06-2020,21:40:28,PROD-063,5311,16,640
TRANS-02275,23-02-2021,12:43:06,PROD-086,5315,7,70
TRANS-03813,01-08-2022,17:14:51,PROD-153,5316,14,420
TRANS-02971,20-10-2021,18:17:12,PROD-122,5317,17,170
TRANS-04102,27-10-2022,02:14:28,PROD-064,5319,12,120
TRANS-02520,21-05-2021,03:10:02,PROD-112,5322,7,420
TRANS-04385,05-02-2023,15:39:23,PROD-032,5322,11,55
TRANS-03810,30-07-2022,08:28:28,PROD-054,5324,16,800
TRANS-01235,29-02-2020,00:13:26,PROD-089,5325,16,240
TRANS-00184,03-03-2019,15:44:24,PROD-069,5326,15,1500
TRANS-03538,29-04-2022,02:19:10,PROD-147,5330,9,180
TRANS-02711,23-07-2021,13:46:33,PROD-071,5335,9,360
TRANS-02601,15-06-2021,08:49:47,PROD-012,5336,14,280
TRANS-01274,12-03-2020,19:10:58,PROD-120,5338,18,216
TRANS-01823,20-09-2020,06:23:33,PROD-110,5356,3,60
TRANS-03574,09-05-2022,13:22:03,PROD-086,5356,12,120
TRANS-02356,23-03-2021,06:32:55,PROD-119,5360,12,480
TRANS-02816,30-08-2021,14:44:43,PROD-085,5362,14,210
TRANS-01536,14-06-2020,07:24:01,PROD-072,5365,5,75
TRANS-01668,25-07-2020,20:20:01,PROD-100,5367,20,800
TRANS-04930,10-08-2023,01:21:55,PROD-017,5374,4,60
TRANS-01761,28-08-2020,08:44:01,PROD-102,5378,14,280
TRANS-04912,04-08-2023,18:55:01,PROD-077,5387,17,170
TRANS-04427,17-02-2023,21:13:06,PROD-076,5389,12,300
TRANS-04940,14-08-2023,23:41:11,PROD-085,5390,6,90
TRANS-04804,27-06-2023,22:18:23,PROD-010,5393,18,1800
TRANS-01259,06-03-2020,08:37:34,PROD-082,5398,19,1140
TRANS-02180,22-01-2021,11:17:00,PROD-028,5398,15,225
TRANS-03047,15-11-2021,10:40:58,PROD-115,5401,17,255
TRANS-00317,22-04-2019,17:24:19,PROD-060,5402,14,2520
TRANS-03414,18-03-2022,21:51:57,PROD-099,5402,2,160
TRANS-04803,27-06-2023,21:03:59,PROD-048,5404,16,3200
TRANS-04369,30-01-2023,12:04:08,PROD-065,5406,12,240
TRANS-02445,24-04-2021,04:23:45,PROD-152,5408,17,1020
TRANS-04152,14-11-2022,04:41:15,PROD-084,5409,8,80
TRANS-04357,26-01-2023,00:23:31,PROD-119,5411,12,480
TRANS-01652,19-07-2020,03:33:49,PROD-098,5413,9,90
TRANS-00947,01-12-2019,15:35:52,PROD-047,5417,19,475
TRANS-02931,08-10-2021,21:34:37,PROD-034,5419,8,120
TRANS-03333,16-02-2022,06:17:11,PROD-117,5424,16,400
TRANS-03639,02-06-2022,03:43:48,PROD-112,5424,2,120
TRANS-01440,09-05-2020,16:49:17,PROD-063,5427,15,600
TRANS-00573,31-07-2019,01:45:41,PROD-003,5428,20,1600
TRANS-03611,23-05-2022,10:51:09,PROD-102,5432,1,20
TRANS-04347,21-01-2023,04:51:45,PROD-086,5435,16,160
TRANS-03269,24-01-2022,20:15:19,PROD-008,5442,7,420
TRANS-00478,21-06-2019,22:46:31,PROD-112,5452,17,1020
TRANS-00980,08-12-2019,11:42:09,PROD-037,5454,16,480
TRANS-03591,15-05-2022,06:57:05,PROD-039,5463,6,60
TRANS-04270,21-12-2022,11:17:03,PROD-037,5463,7,210
TRANS-02261,18-02-2021,13:05:01,PROD-032,5470,10,50
TRANS-01366,18-04-2020,13:40:15,PROD-067,5471,14,490
TRANS-00367,07-05-2019,15:22:58,PROD-120,5476,11,132
TRANS-00992,13-12-2019,06:03:39,PROD-011,5480,7,210
TRANS-01799,09-09-2020,07:55:08,PROD-019,5481,15,1800
TRANS-03953,09-09-2022,02:12:26,PROD-087,5481,1,5
TRANS-04890,27-07-2023,02:12:32,PROD-111,5487,1,180
TRANS-02122,03-01-2021,03:51:29,PROD-004,5490,8,320
TRANS-02789,21-08-2021,02:39:28,PROD-153,5491,14,420
TRANS-02148,10-01-2021,00:51:41,PROD-120,5492,14,168
TRANS-03885,19-08-2022,02:48:30,PROD-063,5494,8,320
TRANS-02314,11-03-2021,16:55:10,PROD-106,5495,7,350
TRANS-02070,15-12-2020,16:10:33,PROD-065,5497,2,40
TRANS-01510,05-06-2020,04:45:03,PROD-053,5499,5,75
TRANS-03947,09-09-2022,00:34:02,PROD-005,5501,15,150
TRANS-00451,12-06-2019,20:06:35,PROD-105,5506,19,1140
TRANS-02842,09-09-2021,05:50:58,PROD-001,5507,1,50
TRANS-02845,10-09-2021,11:52:40,PROD-076,5510,11,275
TRANS-00458,13-06-2019,14:44:42,PROD-138,5515,2,80
TRANS-01890,11-10-2020,07:41:22,PROD-036,5515,11,220
TRANS-02236,07-02-2021,00:16:39,PROD-091,5517,11,110
TRANS-03387,06-03-2022,09:46:01,PROD-155,5519,10,400
TRANS-00742,21-09-2019,15:59:01,PROD-099,5521,20,1600
TRANS-03125,10-12-2021,15:25:36,PROD-102,5522,7,140
TRANS-01404,27-04-2020,05:41:43,PROD-097,5523,15,225
TRANS-01261,07-03-2020,08:05:20,PROD-146,5529,2,50
TRANS-01757,28-08-2020,02:54:47,PROD-085,5533,14,210
TRANS-03853,10-08-2022,17:27:53,PROD-063,5534,19,760
TRANS-03556,05-05-2022,15:21:18,PROD-116,5538,13,104
TRANS-04590,14-04-2023,18:25:37,PROD-116,5539,7,56
TRANS-00222,18-03-2019,23:54:19,PROD-099,5540,18,1440
TRANS-00400,22-05-2019,11:02:38,PROD-069,5540,20,2000
TRANS-03076,26-11-2021,06:18:39,PROD-038,5544,15,375
TRANS-03724,26-06-2022,15:53:42,PROD-148,5551,8,280
TRANS-01480,24-05-2020,06:25:14,PROD-032,5555,16,80
TRANS-02113,29-12-2020,12:49:35,PROD-149,5555,19,760
TRANS-03360,25-02-2022,11:50:15,PROD-017,5559,5,75
TRANS-00526,13-07-2019,23:41:07,PROD-086,5560,1,10
TRANS-02875,19-09-2021,19:12:52,PROD-010,5560,6,600
TRANS-03645,05-06-2022,21:31:41,PROD-032,5560,20,100
TRANS-00964,04-12-2019,10:31:26,PROD-134,5565,19,665
TRANS-01941,25-10-2020,19:52:23,PROD-002,5565,19,570
TRANS-00027,09-01-2019,14:58:49,PROD-059,5573,14,1680
TRANS-04356,25-01-2023,15:29:35,PROD-031,5574,9,360
TRANS-02721,25-07-2021,10:18:19,PROD-030,5577,6,900
TRANS-03723,26-06-2022,19:37:37,PROD-054,5578,17,850
TRANS-03131,11-12-2021,11:25:29,PROD-034,5579,8,120
TRANS-01971,08-11-2020,14:08:51,PROD-005,5580,15,150
TRANS-00052,19-01-2019,20:35:01,PROD-081,5581,17,510
TRANS-04938,14-08-2023,09:04:22,PROD-139,5582,11,275
TRANS-01095,13-01-2020,23:51:00,PROD-142,5583,15,450
TRANS-00655,25-08-2019,14:48:04,PROD-145,5585,20,300
TRANS-02147,09-01-2021,14:55:12,PROD-058,5585,17,510
TRANS-00868,01-11-2019,09:28:18,PROD-095,5586,19,285
TRANS-01987,15-11-2020,23:34:25,PROD-098,5588,13,130
TRANS-00140,16-02-2019,04:33:20,PROD-075,5594,15,225
TRANS-01014,19-12-2019,04:29:43,PROD-025,5596,4,200
TRANS-00236,22-03-2019,16:53:48,PROD-112,5599,15,900
TRANS-01423,03-05-2020,02:49:41,PROD-082,5599,9,540
TRANS-03581,11-05-2022,21:59:02,PROD-050,5599,13,195
TRANS-03931,02-09-2022,12:10:11,PROD-036,5599,8,160
TRANS-00609,12-08-2019,09:37:35,PROD-065,5602,4,80
TRANS-00951,02-12-2019,06:42:11,PROD-155,5603,3,120
TRANS-00391,18-05-2019,20:00:24,PROD-016,5606,14,350
TRANS-04986,01-09-2023,03:42:14,PROD-041,5606,11,55
TRANS-00995,14-12-2019,06:08:25,PROD-046,5607,18,180
TRANS-03659,08-06-2022,11:32:54,PROD-083,5609,2,40
TRANS-02714,24-07-2021,01:03:12,PROD-124,5611,3,120
TRANS-00287,09-04-2019,11:01:31,PROD-095,5615,4,60
TRANS-04642,02-05-2023,09:37:37,PROD-022,5615,8,120
TRANS-02124,04-01-2021,08:56:40,PROD-040,5616,7,245
TRANS-00732,18-09-2019,18:22:36,PROD-107,5618,16,1200
TRANS-00702,09-09-2019,07:04:42,PROD-025,5622,17,850
TRANS-04243,14-12-2022,04:23:39,PROD-089,5622,4,60
TRANS-01909,18-10-2020,07:53:30,PROD-010,5629,5,500
TRANS-01792,06-09-2020,04:54:55,PROD-077,5636,8,80
TRANS-04608,22-04-2023,02:06:06,PROD-149,5641,4,160
TRANS-03144,14-12-2021,19:27:08,PROD-066,5643,5,150
TRANS-01636,12-07-2020,18:55:28,PROD-135,5645,12,600
TRANS-04928,10-08-2023,21:00:43,PROD-130,5646,14,420
TRANS-02320,12-03-2021,20:30:37,PROD-155,5648,1,40
TRANS-00518,07-07-2019,02:11:03,PROD-027,5649,1,30
TRANS-03367,01-03-2022,23:34:33,PROD-045,5649,4,200
TRANS-00707,11-09-2019,19:19:59,PROD-122,5650,18,180
TRANS-03344,19-02-2022,12:28:43,PROD-156,5660,8,120
TRANS-04606,21-04-2023,11:31:59,PROD-091,5660,14,140
TRANS-00318,22-04-2019,02:01:23,PROD-135,5663,15,750
TRANS-02396,04-04-2021,13:57:40,PROD-143,5666,11,550
TRANS-02153,12-01-2021,06:36:28,PROD-139,5670,16,400
TRANS-00438,06-06-2019,14:38:25,PROD-141,5673,16,2880
TRANS-00066,24-01-2019,09:10:22,PROD-048,5675,2,400
TRANS-02426,15-04-2021,14:29:50,PROD-074,5676,3,90
TRANS-02989,24-10-2021,09:35:47,PROD-069,5677,14,1400
TRANS-01489,26-05-2020,12:05:26,PROD-047,5680,13,325
TRANS-01666,25-07-2020,20:31:54,PROD-026,5682,19,190
TRANS-03092,02-12-2021,07:27:30,PROD-035,5682,20,100
TRANS-04490,09-03-2023,23:16:25,PROD-032,5684,16,80
TRANS-01478,23-05-2020,02:46:42,PROD-075,5694,12,180
TRANS-03141,14-12-2021,08:02:34,PROD-124,5694,10,400
TRANS-03956,10-09-2022,03:26:43,PROD-116,5695,8,64
TRANS-00204,15-03-2019,04:48:46,PROD-104,5696,14,140
TRANS-01686,30-07-2020,22:06:07,PROD-145,5705,12,180
TRANS-00643,21-08-2019,21:44:05,PROD-095,5708,11,165
TRANS-01097,14-01-2020,11:29:21,PROD-007,5718,16,2400
TRANS-01736,22-08-2020,12:34:33,PROD-059,5720,5,600
TRANS-03309,07-02-2022,15:02:18,PROD-024,5720,17,680
TRANS-02095,24-12-2020,18:45:51,PROD-060,5724,16,2880
TRANS-02604,16-06-2021,18:56:40,PROD-119,5728,18,720
TRANS-00606,11-08-2019,13:44:53,PROD-119,5730,6,240
TRANS-00800,10-10-2019,09:46:45,PROD-004,5730,9,360
TRANS-00870,03-11-2019,06:42:53,PROD-069,5731,13,1300
TRANS-03052,17-11-2021,04:12:27,PROD-052,5738,8,240
TRANS-02263,18-02-2021,22:05:37,PROD-039,5739,17,170
TRANS-04313,06-01-2023,06:39:34,PROD-058,5752,19,570
TRANS-00747,22-09-2019,16:44:42,PROD-028,5753,13,195
TRANS-01983,13-11-2020,05:42:48,PROD-130,5755,15,450
TRANS-04177,19-11-2022,12:16:36,PROD-038,5755,15,375
TRANS-04829,05-07-2023,11:07:29,PROD-130,5773,3,90
TRANS-04250,16-12-2022,21:46:16,PROD-143,5780,18,900
TRANS-04279,25-12-2022,05:23:08,PROD-008,5781,10,600
TRANS-03093,02-12-2021,01:11:49,PROD-030,5782,10,1500
TRANS-04366,29-01-2023,01:58:00,PROD-060,5783,18,3240
TRANS-02626,24-06-2021,12:44:48,PROD-133,5785,20,900
TRANS-03169,19-12-2021,20:59:50,PROD-032,5791,3,15
TRANS-04077,20-10-2022,00:26:07,PROD-092,5791,20,500
TRANS-02791,23-08-2021,19:14:38,PROD-061,5795,9,360
TRANS-03235,11-01-2022,18:51:46,PROD-108,5796,2,60
TRANS-00424,30-05-2019,13:15:53,PROD-128,5798,13,780
TRANS-01323,29-03-2020,19:26:30,PROD-077,5801,15,150
TRANS-00963,04-12-2019,17:12:45,PROD-038,5806,14,350
TRANS-00877,07-11-2019,14:24:37,PROD-035,5810,2,10
TRANS-00390,18-05-2019,14:24:02,PROD-129,5811,12,3000
TRANS-01796,08-09-2020,05:44:32,PROD-102,5812,13,260
TRANS-02260,17-02-2021,11:46:44,PROD-122,5816,18,180
TRANS-00954,02-12-2019,10:20:08,PROD-036,5818,10,200
TRANS-01513,06-06-2020,08:22:49,PROD-027,5818,5,150
TRANS-02189,26-01-2021,11:12:31,PROD-101,5819,20,600
TRANS-02569,04-06-2021,06:15:55,PROD-041,5820,13,65
TRANS-03453,26-03-2022,11:44:33,PROD-086,5822,20,200
TRANS-01222,23-02-2020,22:07:05,PROD-074,5823,2,60
TRANS-00500,01-07-2019,03:11:56,PROD-151,5831,17,1190
TRANS-03214,06-01-2022,16:16:34,PROD-107,5835,5,375
TRANS-01746,25-08-2020,22:40:56,PROD-038,5839,3,75
TRANS-03165,18-12-2021,14:45:12,PROD-025,5839,18,900
TRANS-01332,05-04-2020,19:07:46,PROD-054,5840,16,800
TRANS-02212,02-02-2021,04:25:08,PROD-096,5851,16,320
TRANS-00295,15-04-2019,18:58:59,PROD-058,5867,1,30
TRANS-00051,18-01-2019,15:04:26,PROD-035,5874,20,100
TRANS-02823,02-09-2021,17:09:25,PROD-088,5875,6,180
TRANS-00420,29-05-2019,23:54:21,PROD-016,5882,16,400
